"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","0","24","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","0","8","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","76","6","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","0","12","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","0","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/BaseFlattenMaterial.BaseFlattenMaterial","0","0","53","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","52","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","19","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","115","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","962","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","24","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","4","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Skin_Body/SkinBodyRG/M_SkinHead_Master_RG_01.M_SkinHead_Master_RG_01","0","0","90","2","0.000000","0","45"
"/Game/SubcultureGirl/Materials/Skin_Body/SkinBodyRG/M_EyeLashes_RG_Master.M_EyeLashes_RG_Master","0","0","45","1","0.000000","0","135"
"/Game/SubcultureGirl/Materials/Skin_Body/Skin_BodyBase/M_SkinBody_Master_01.M_SkinBody_Master_01","0","0","45","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/EyeBall/M_EyeBall_Master_01.M_EyeBall_Master_01","0","0","90","2","0.000000","0","270"
"/Game/SubcultureGirl/Materials/HairF/M_HairF_01.M_HairF_01","0","0","57","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Clothes/HeavyBootsB/M_HeavyBootsB_Master_01.M_HeavyBootsB_Master_01","0","0","57","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Clothes/BikerJacketA/M_BikerJacketA_Master_01.M_BikerJacketA_Master_01","0","0","57","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Props/GloveFingerlessA/M_GloveFingerlessA_Master_01.M_GloveFingerlessA_Master_01","0","0","57","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Clothes/PantsLeatherA/M_PantsLeatherA_Master_01.M_PantsLeatherA_Master_01","0","0","33","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Clothes/ShoesA/M_CGirl_SnoesA_Master_01.M_CGirl_SnoesA_Master_01","0","0","57","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/HairB/M_HairB_01.M_HairB_01","0","0","57","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Clothes/TShirtB/M_TShirtB_Master_PNT_01.M_TShirtB_Master_PNT_01","0","0","138","2","0.000000","0","621"
"/Game/SubcultureGirl/Materials/Clothes/SocksThinLongB/M_SocksThinLongB_Master_01.M_SocksThinLongB_Master_01","0","0","72","3","0.000000","0","48"
"/Game/SubcultureGirl/Materials/Clothes/SkirtMiniB/M_Skirt_MiniB_Master_01.M_Skirt_MiniB_Master_01","0","0","162","2","0.000000","0","243"
"/Game/SubcultureGirl/Materials/Props/Accessories/Collar_BracerA/M_Collar_BracerA_Master_01.M_Collar_BracerA_Master_01","0","0","24","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Skin_Body/SkinBodyLF/M_SkinHead_Master_LF_01.M_SkinHead_Master_LF_01","0","0","90","2","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Clothes/TShirtB/M_TShirtB_Master_01.M_TShirtB_Master_01","0","0","138","2","0.000000","0","69"
"/Game/SubcultureGirl/Materials/Skin_Body/SkinBodyLF/M_SkinBody_Master_LF_01.M_SkinBody_Master_LF_01","0","0","45","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Skin_Body/Skin_BodyBase/M_SkinHead_Master_01.M_SkinHead_Master_01","0","0","135","3","0.000000","0","90"
"/Game/SubcultureGirl/Materials/Clothes/SocksThinLong/M_SocksLongThin_Master_01.M_SocksLongThin_Master_01","0","0","48","2","0.000000","0","72"
"/Game/SubcultureGirl/Materials/Clothes/GothDressA/M_GothDressA_Master_01.M_GothDressA_Master_01","0","0","57","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/HairF/M_HairF_02.M_HairF_02","0","0","57","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Clothes/HeavyBootsA/M_HeavyBootsA_Master_01.M_HeavyBootsA_Master_01","0","0","57","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Clothes/HippieDressA/M_HippieDressA_Master_01.M_HippieDressA_Master_01","0","0","243","3","0.000000","0","243"
"/Game/SubcultureGirl/Materials/Clothes/HippieDressB/M_HippieDressB_Master_01.M_HippieDressB_Master_01","0","0","162","2","0.000000","0","162"
"/Game/SubcultureGirl/Materials/HairG/M_HairG_01.M_HairG_01","0","0","57","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Clothes/PantsDenimC/M_PantsDenimC_Master_01.M_PantsDenimC_Master_01","0","0","114","2","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Clothes/SkirtMiniA/M_CGirl_SkirtMini_Master_01.M_CGirl_SkirtMini_Master_01","0","0","324","4","0.000000","0","243"
"/Game/SubcultureGirl/Materials/Props/Headgears/Baseball_Cap_Bald/M_Baseball_Cap_Bald_Master_01.M_Baseball_Cap_Bald_Master_01","0","0","24","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Clothes/SneakersA/M_CGirl_SneakersA_Master.M_CGirl_SneakersA_Master","0","0","57","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Props/Headgears/KnitCapA/M_KnitCapHairA_Master_01.M_KnitCapHairA_Master_01","0","0","57","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Props/Headgears/KnitCapA/M_KnitCapA_Master_01.M_KnitCapA_Master_01","0","0","24","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Clothes/CargoPantsA/M_CargoPantsA_Master_01.M_CargoPantsA_Master_01","0","0","114","2","0.000000","0","228"
"/Game/SubcultureGirl/Materials/Clothes/TShirtA/M_CGirl_TShirtA_Master_01.M_CGirl_TShirtA_Master_01","0","0","276","4","0.000000","0","483"
"/Game/SubcultureGirl/Materials/Props/Headgears/SunglassesA/M_SunglassesFramesA_Master_01.M_SunglassesFramesA_Master_01","0","0","24","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Props/Headgears/SunglassesA/M_RefractionFresnel01.M_RefractionFresnel01","0","0","60","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Props/Headgears/SunglassesA/M_SunglassesVisorA_Master_01.M_SunglassesVisorA_Master_01","0","0","24","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Props/Headgears/BandanaA/M_BandanaA_Master_01.M_BandanaA_Master_01","0","0","72","3","0.000000","0","48"
"/Game/SubcultureGirl/Materials/Clothes/SocksThinShort/M_SocksShortThin_Master_01.M_SocksShortThin_Master_01","0","0","96","4","0.000000","0","48"
"/Game/SubcultureGirl/Materials/Clothes/Jacket_Denim/M_CGirl_JacketDenim_Master_01.M_CGirl_JacketDenim_Master_01","0","0","33","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Clothes/SneakersB/M_SneakersB_Master_01.M_SneakersB_Master_01","0","0","57","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Skin_Body/SkinBodyRF/M_SkinHead_Master_RF_01.M_SkinHead_Master_RF_01","0","0","90","2","0.000000","0","45"
"/Game/SubcultureGirl/Materials/Props/Headgears/Baseball_Cap_Hair/M_CGirl_HairHatA_Master_01.M_CGirl_HairHatA_Master_01","0","0","57","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Props/Headgears/Baseball_Cap_Hair/M_Baseball_Cap_Hair_Master_01.M_Baseball_Cap_Hair_Master_01","0","0","24","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/HairH/M_HairH_01.M_HairH_01","0","0","57","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/HairA/M_HairA_01.M_HairA_01","0","0","57","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Clothes/Sandals/M_CGirl_Sandals_Master_01.M_CGirl_Sandals_Master_01","0","0","33","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Props/Headgears/GlassesRoundShapeA/M_SunglassesVisorA_Master_01.M_SunglassesVisorA_Master_01","0","0","24","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Props/Headgears/GlassesRoundShapeA/M_GlassesRoundShapeA_Master_01.M_GlassesRoundShapeA_Master_01","0","0","24","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/HairI/M_HairI_01.M_HairI_01","0","0","57","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Clothes/Pants_Denim/M_CGirl_PantsDenim_Master_01.M_CGirl_PantsDenim_Master_01","0","0","57","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Clothes/PantsFlareA/M_PantsFlareA_Master_01.M_PantsFlareA_Master_01","0","0","57","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Clothes/CowboyBootsA/M_CowboyBootsA_Master_01.M_CowboyBootsA_Master_01","0","0","57","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Props/Headgears/GlassesCommonA/M_RefractionFresnel_02.M_RefractionFresnel_02","0","0","60","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Props/Headgears/GlassesCommonA/MI_GlassesC_Master_01.MI_GlassesC_Master_01","0","0","24","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Clothes/PantsDenimB/M_PantsDenimB_Master_01.M_PantsDenimB_Master_01","0","0","57","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/HairC/M_HairC_01.M_HairC_01","0","0","57","1","0.000000","0","0"
"/Game/Character/Chr00/Dancer_01/MAT/Dancerhiar.Dancerhiar","0","350","16","2","425.884033","350","7472"
"/Game/Character/Chr00/Dancer_01/MAT/MH_yifuMat.MH_yifuMat","0","163","15","2","113.755585","0","797"
"/Game/Character/Yaoyao_01/Complete/Materials/M/M_Yao_hair.M_Yao_hair","0","0","370","2","0.000000","0","740"
"/Game/Character/Yaoyao_01/Complete/Materials/M/M_LeiXian.M_LeiXian","0","0","116","1","0.000000","0","0"
"/Game/Character/Common/Materials/M_EyeRefractive.M_EyeRefractive","0","0","123","1","0.000000","0","123"
"/Game/Character/Yaoyao_01/Complete/Materials/M/D_lacrimal_fluid.D_lacrimal_fluid","0","0","110","1","0.000000","0","0"
"/Game/Character/Yaoyao_01/Complete/Materials/M/M_YaoyaoHead.M_YaoyaoHead","0","0","36","1","0.000000","0","0"
"/Game/Character/Yaoyao_01/Complete/Materials/M/M_Mouth.M_Mouth","0","0","36","1","0.000000","0","0"
"/Game/Character/Yaoyao_01/Complete/Materials/M/M_xie.M_xie","0","0","120","2","0.000000","0","0"
"/Game/Character/Yaoyao_01/Complete/Materials/M/M_cloth_Opacity.M_cloth_Opacity","0","0","352","3","0.000000","0","0"
"/Game/Character/Yaoyao_01/Complete/Materials/M/M_Leg.M_Leg","0","0","24","1","0.000000","0","0"
"/Game/Character/Yaoyao_01/Complete/Materials/M/M_SkinSurface.M_SkinSurface","0","0","36","1","0.000000","0","0"
"/Game/Character/Yaoyao_01/Complete/Materials/M/M_watch.M_watch","0","0","24","1","0.000000","0","0"
"/Game/Character/Yaoyao_01/Complete/Materials/M/Clip_Mat.Clip_Mat","0","0","24","1","0.000000","0","0"
"/Game/Character/Yaoyao_01/Complete/Materials/M/EYE_jiemao.EYE_jiemao","0","0","572","2","0.000000","0","0"
"/Game/Character/Common/Materials/M_BodySkin.M_BodySkin","0","0","36","1","0.000000","0","0"
"/Game/Character/Common/Materials/M_Clothes.M_Clothes","0","0","150","2","0.000000","0","180"
"/Game/Character/Common/Materials/M_hiar.M_hiar","0","0","185","1","0.000000","0","185"
"/Game/Character/Common/Materials/M_Head.M_Head","0","36","10","1","26.626421","0","114"
"/Game/Character/Common/Materials/M_Nails.M_Nails","0","0","24","1","0.000000","0","0"
"/Game/Character/Common/Materials/M_Teeth.M_Teeth","0","0","45","1","0.000000","0","0"
"/Game/Character/Common/Materials/M_LacrimalFluid.M_LacrimalFluid","0","0","110","1","0.000000","0","0"
"/Game/Character/Common/Materials/M_EyeOcclusion.M_EyeOcclusion","0","0","24","1","0.000000","0","0"
"/Game/Character/Common/Materials/M_Eyelash.M_Eyelash","0","0","185","1","0.000000","0","185"
"/Game/Character/Shanghai/GirlTest/Texture/CatoonAni/Characters/GirlTest/M_Hair.M_Hair","0","0","70","1","0.000000","0","0"
"/Game/Character/Shanghai/GirlTest/Texture/CatoonAni/Characters/GirlTest/M_body.M_body","0","0","60","1","0.000000","0","0"
"/Game/Character/Shanghai/GirlTest/Texture/CatoonAni/Characters/GirlTest/M_Blackleather.M_Blackleather","0","0","24","1","0.000000","0","0"
"/Game/Character/Shanghai/GirlTest/Texture/CatoonAni/Characters/GirlTest/M_silver.M_silver","0","0","24","1","0.000000","0","0"
"/Game/Character/Shanghai/GirlTest/Texture/CatoonAni/Characters/GirlTest/M_eyelashes.M_eyelashes","0","0","72","1","0.000000","0","0"
"/Game/Character/Shanghai/GirlTest/Texture/CatoonAni/Characters/GirlTest/M_eyeBall.M_eyeBall","0","0","36","1","0.000000","0","0"
"/Game/Character/Common/Materials/M_shoes.M_shoes","0","0","69","1","0.000000","0","0"
"/Game/Character/Chr00/Dancer_01/MAT/M_LacrimalFluid.M_LacrimalFluid","0","123","5","1","620.248596","0","959"
"/Game/Character/Chr00/Dancer_01/MAT/M_Eyelashes_Cards.M_Eyelashes_Cards","0","39","8","1","16.716839","0","123"
"/Game/Character/Chr00/Dancer_01/MAT/M_EyeOcclusion.M_EyeOcclusion","0","24","24","1","12.282270","0","39"
"/Game/Character/Chr00/Dancer_01/MAT/M_EyeRefractive.M_EyeRefractive","0","114","10","1","132.035278","114","1325"
"/Game/Character/Common/Materials/M_BodySkin_2.M_BodySkin_2","0","45","10","1","29.786833","0","178"
"/Game/Environment/Mesh/AlienWorld/Materials/M_APV1_WindPlant.M_APV1_WindPlant","0","0","92","1","0.000000","0","0"
"/Game/Environment/Mesh/AlienWorld/Materials/Environment/M_Water.M_Water","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/AlienWorld/Materials/Environment/M_APV1_Landscape.M_APV1_Landscape","0","0","205","5","0.000000","0","184"
"/Game/Environment/Mesh/AlienWorld/Materials/M_APV1_SolidPlant.M_APV1_SolidPlant","0","0","42","1","0.000000","0","0"
"/Game/Environment/Mesh/AlienWorld/Materials/Trees/M_Alien_Tree_A_Top.M_Alien_Tree_A_Top","0","0","42","1","0.000000","0","0"
"/Game/Environment/Mesh/AlienWorld/Materials/Grass/M_Alien_Grass.M_Alien_Grass","0","0","184","2","0.000000","0","0"
"/Game/Environment/Mesh/AlienWorld/Materials/M_APV1_WindPlantBaked.M_APV1_WindPlantBaked","0","0","92","1","0.000000","0","0"
"/Game/Environment/Mesh/AlienWorld/Materials/Rock/M_AlienRock.M_AlienRock","0","0","42","1","0.000000","0","0"
"/Game/Environment/Mesh/AlienWorld/Materials/M_APV1_Leaf.M_APV1_Leaf","0","0","98","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","19","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","8","1","0.000000","0","0"
"/Game/SubcultureGirl/ThirdPersonTemplate/ThirdPerson/Meshes/RampMaterial.RampMaterial","0","0","21","1","0.000000","0","0"
"/Game/SubcultureGirl/ThirdPersonTemplate/Geometry/Meshes/CubeMaterial.CubeMaterial","0","0","21","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","2","1","0.000000","0","0"
"/Game/SubcultureGirl/Materials/Props/Headgears/GlassesRoundShapeA/M_RefractionFresnel01.M_RefractionFresnel01","0","0","60","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_Base_Emissive.M_Base_Emissive","0","0","27","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_WhiteColor02.M_WhiteColor02","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_tablo6.M_tablo6","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_tablo4.M_tablo4","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_Base_Silver.M_Base_Silver","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_Base_City.M_Base_City","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_Basic_Wall.M_Basic_Wall","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_Wallpaper.M_Wallpaper","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_Base_Fabric.M_Base_Fabric","0","0","27","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_Base_Floor.M_Base_Floor","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_Base_Carpet.M_Base_Carpet","0","0","47","1","0.000000","0","47"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_Base_WithMetallic_Control.M_Base_WithMetallic_Control","0","0","105","5","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_Base_WithoutMetallic_Control.M_Base_WithoutMetallic_Control","0","0","105","5","0.000000","0","63"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_Base_Color_Metallic_Roghness.M_Base_Color_Metallic_Roghness","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_WcAccessories_07.M_WcAccessories_07","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_Base_mirror.M_Base_mirror","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_tablo1.M_tablo1","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_Base_Color+Metallic+Roughness.M_Base_Color+Metallic+Roughness","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_tablo_text2.M_tablo_text2","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_Base_Color+Normal.M_Base_Color+Normal","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_BaseGlass.M_BaseGlass","0","0","42","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_Opacity.M_Opacity","0","0","40","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_PlantLeaf.M_PlantLeaf","0","0","27","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_HousePlantDust.M_HousePlantDust","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_PlantLeaf01.M_PlantLeaf01","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_Base_Paint.M_Base_Paint","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_Base_Color.M_Base_Color","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_Base_Glass_02.M_Base_Glass_02","0","0","42","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_Candle_Flamme.M_Candle_Flamme","0","0","10","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_Base_Curtain.M_Base_Curtain","0","0","54","2","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_Books.M_Books","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_tablo5.M_tablo5","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Blueprint/Widget/minimaptest_Mat.minimaptest_Mat","0","0","31","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","63","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Textures/Xiaomang/NewMaterial.NewMaterial","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_Base_Gold.M_Base_Gold","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_Base_Fabric_2.M_Base_Fabric_2","0","0","48","2","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_tablo_text3.M_tablo_text3","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/SMART-ArchVizPack01/Materials/M_tablo_text1.M_tablo_text1","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/CyberpunkDowntown/Materials/Material_Generic07.Material_Generic07","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/CyberpunkDowntown/Materials/Material_Concrete1.Material_Concrete1","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/CyberpunkDowntown/Materials/Material_Concrete.Material_Concrete","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/CyberpunkDowntown/Materials/Material_Generic06.Material_Generic06","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/CyberpunkDowntown/Materials/Material_Generic04.Material_Generic04","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/CyberpunkDowntown/Materials/Material_Wall09.Material_Wall09","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/CyberpunkDowntown/Materials/Material_WallBuidling06.Material_WallBuidling06","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/CyberpunkDowntown/Materials/Material_WallBuidling05.Material_WallBuidling05","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/CyberpunkDowntown/Materials/Material_WallBuidling04.Material_WallBuidling04","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/CyberpunkDowntown/Materials/Material_WallBuidling02.Material_WallBuidling02","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/CyberpunkDowntown/Materials/Material_WallBuidling01.Material_WallBuidling01","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/CyberpunkDowntown/Materials/Material_Vent02.Material_Vent02","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/CyberpunkDowntown/Materials/Material_TrashCan.Material_TrashCan","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/CyberpunkDowntown/Materials/Material_TrashBag.Material_TrashBag","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/CyberpunkDowntown/Materials/Material_Stud.Material_Stud","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/CyberpunkDowntown/Materials/Material_RoadPavement03.Material_RoadPavement03","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/CyberpunkDowntown/Materials/Material_RoadPavement02.Material_RoadPavement02","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/CyberpunkDowntown/Materials/Material_NeonColor07.Material_NeonColor07","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/CyberpunkDowntown/Materials/Material_Light01.Material_Light01","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/CyberpunkDowntown/Materials/Material_Generator.Material_Generator","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/CyberpunkDowntown/Materials/Material_FloorLamp.Material_FloorLamp","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/CyberpunkDowntown/Materials/Material_FenceConcrete02.Material_FenceConcrete02","0","0","21","1","0.000000","0","0"
"/Game/Environment/Mesh/CyberpunkDowntown/Materials/Material_FenceConcrete01.Material_FenceConcrete01","0","0","21","1","0.000000","0","0"
